RawFrameID,timestamp(ms),Traffic light 1,Traffic light 2,Traffic light 3,Traffic light 4,Traffic light 5,Traffic light 6,Traffic light 7,Traffic light 8
14900,497163.830497164,3,0,0,3,3,0,0,3
14990,500166.833500167,0,0,0,0,0,0,0,0
15020,501167.834501168,0,1,1,0,0,1,1,0
15800,527193.860527194,0,3,3,0,0,3,3,0
15890,530196.863530197,0,0,0,0,0,0,0,0
15920,531197.864531198,1,0,0,1,1,0,0,1
16999,567200.533867201,3,0,0,3,3,0,0,3
17089,570203.536870204,0,0,0,0,0,0,0,0
17119,571204.537871205,0,1,1,0,0,1,1,0
17897,597163.830497164,0,3,3,0,0,3,3,0
17987,600166.833500167,0,0,0,0,0,0,0,0
18016,601134.467801134,1,0,0,1,1,0,0,1
19097,637203.870537204,3,0,0,3,3,0,0,3
19186,640173.506840174,0,0,0,0,0,0,0,0
19216,641174.507841175,0,1,1,0,0,1,1,0
19997,667233.900567234,0,3,3,0,0,3,3,0
20086,670203.536870204,0,0,0,0,0,0,0,0
20116,671204.537871205,1,0,0,1,1,0,0,1
21195,707207.207207207,3,0,0,3,3,0,0,3
21285,710210.21021021,0,0,0,0,0,0,0,0
21315,711211.211211211,0,1,1,0,0,1,1,0
22095,737237.237237237,0,3,3,0,0,3,3,0
22185,740240.24024024,0,0,0,0,0,0,0,0
22214,741207.874541208,1,0,0,1,1,0,0,1
22812,761161.161161161,3,0,0,3,3,0,0,3
22902,764164.164164164,0,0,0,0,0,0,0,0
22932,765165.165165165,0,1,1,0,0,1,1,0
23868,796396.396396396,0,3,3,0,0,3,3,0
23957,799366.032699366,0,0,0,0,0,0,0,0
23988,800400.4004004,1,0,0,1,1,0,0,1
25184,840306.973640307,3,0,0,3,3,0,0,3
25273,843276.609943277,0,0,0,0,0,0,0,0
25303,844277.610944278,0,1,1,0,0,1,1,0
26266,876409.74307641,0,3,3,0,0,3,3,0
26626,888421.755088422,0,0,0,0,0,0,0,0
26386,880413.747080414,1,0,0,1,1,0,0,1
27462,916316.316316316,3,0,0,3,3,0,0,3
27552,919319.319319319,0,0,0,0,0,0,0,0
27581,920286.953620287,0,1,1,0,0,1,1,0
28360,946279.61294628,0,3,3,0,0,3,3,0
28451,949315.982649316,0,0,0,0,0,0,0,0
28479,950250.25025025,1,0,0,1,1,0,0,1
29560,986319.65298632,3,0,0,3,3,0,0,3
29649,989289.289289289,0,0,0,0,0,0,0,0
29680,990323.656990324,0,1,1,0,0,1,1,0
30459,1016316.31631632,0,3,3,0,0,3,3,0
30548,1019285.95261929,0,0,0,0,0,0,0,0
30579,1020320.32032032,1,0,0,1,1,0,0,1
31657,1056289.62295629,3,0,0,3,3,0,0,3
31747,1059292.62595929,0,0,0,0,0,0,0,0
31777,1060293.62696029,0,1,1,0,0,1,1,0
32557,1086319.65298632,0,3,3,0,0,3,3,0
32647,1089322.65598932,0,0,0,0,0,0,0,0
32677,1090323.65699032,1,0,0,1,1,0,0,1
33756,1126326.32632633,3,0,0,3,3,0,0,3
33847,1129362.69602936,0,0,0,0,0,0,0,0
33877,1130363.69703036,0,1,1,0,0,1,1,0
34655,1156322.98965632,0,3,3,0,0,3,3,0
34746,1159359.35935936,0,0,0,0,0,0,0,0
34775,1160326.99366033,1,0,0,1,1,0,0,1
35855,1196363.02969636,3,0,0,3,3,0,0,3
35947,1199432.76609943,0,0,0,0,0,0,0,0
35977,1200433.76710043,0,1,1,0,0,1,1,0
36755,1226393.05972639,0,3,3,0,0,3,3,0
36846,1229429.42942943,0,0,0,0,0,0,0,0
36875,1230397.0637304,1,0,0,1,1,0,0,1
37955,1266433.09976643,3,0,0,3,3,0,0,3
