RawFrameID,timestamp(ms),Traffic light 1,Traffic light 2,Traffic light 3,Traffic light 4,Traffic light 5,Traffic light 6,Traffic light 7,Traffic light 8
19419,647947.947947948,0,1,1,0,0,1,1,0
20200,674007.340674007,0,3,3,0,0,3,3,0
20290,677010.34367701,0,0,0,0,0,0,0,0
20320,678011.344678011,1,0,0,1,1,0,0,1
21399,714014.014014014,3,0,0,3,3,0,0,3
21488,716983.650316984,0,0,0,0,0,0,0,0
21518,717984.651317985,0,1,1,0,0,1,1,0
22297,743977.310643977,0,3,3,0,0,3,3,0
22388,747013.680347014,0,0,0,0,0,0,0,0
22416,747947.947947948,1,0,0,1,1,0,0,1
23202,774174.174174174,3,0,0,3,3,0,0,3
23292,777177.177177177,0,0,0,0,0,0,0,0
23322,778178.178178178,0,1,1,0,0,1,1,0
24787,827060.39372706,0,3,3,0,0,3,3,0
24828,828428.428428428,0,0,0,0,0,0,0,0
24907,831064.397731065,1,0,0,1,1,0,0,1
26283,876976.976976977,3,0,0,3,3,0,0,3
26372,879946.613279947,0,0,0,0,0,0,0,0
26402,880947.614280948,0,1,1,0,0,1,1,0
27508,917851.184517851,0,3,3,0,0,3,3,0
27598,920854.187520854,0,0,0,0,0,0,0,0
27627,921821.821821822,1,0,0,1,1,0,0,1
28805,961127.794461128,3,0,0,3,3,0,0,3
28895,964130.797464131,0,0,0,0,0,0,0,0
28926,965165.165165165,0,1,1,0,0,1,1,0
30035,1002168.83550217,0,3,3,0,0,3,3,0
30121,1005038.37170504,0,0,0,0,0,0,0,0
30151,1006039.37270604,1,0,0,1,1,0,0,1
31168,1039973.30663997,3,0,0,3,3,0,0,3
31258,1042976.30964298,0,0,0,0,0,0,0,0
31287,1043943.94394394,0,1,1,0,0,1,1,0
32371,1080113.44678011,0,3,3,0,0,3,3,0
32460,1083083.08308308,0,0,0,0,0,0,0,0
32490,1084084.08408408,1,0,0,1,1,0,0,1
33507,1118018.01801802,3,0,0,3,3,0,0,3
33597,1121021.02102102,0,0,0,0,0,0,0,0
33626,1121988.65532199,0,1,1,0,0,1,1,0
34708,1158091.42475809,0,3,3,0,0,3,3,0
34798,1161094.42776109,0,0,0,0,0,0,0,0
34827,1162062.06206206,1,0,0,1,1,0,0,1
35843,1195962.62929596,3,0,0,3,3,0,0,3
35933,1198965.63229897,0,0,0,0,0,0,0,0
35962,1199933.26659993,0,1,1,0,0,1,1,0
36985,1234067.40073407,0,3,3,0,0,3,3,0
37074,1237037.03703704,0,0,0,0,0,0,0,0
37104,1238038.03803804,1,0,0,1,1,0,0,1
37383,1247347.34734735,1,0,0,1,1,0,0,1
