RawFrameID,timestamp(ms),Traffic light 1,Traffic light 2,Traffic light 3,Traffic light 4,Traffic light 5,Traffic light 6,Traffic light 7,Traffic light 8
14833,494928.261594928,0,3,3,0,0,3,3,0
14922,497897.897897898,0,0,0,0,0,0,0,0
14952,498898.898898899,1,0,0,1,1,0,0,1
15733,524958.291624958,3,0,0,3,3,0,0,3
15823,527961.294627961,0,0,0,0,0,0,0,0
15852,528928.928928929,0,1,1,0,0,1,1,0
16632,554954.954954955,0,3,3,0,0,3,3,0
16722,557957.957957958,0,0,0,0,0,0,0,0
16752,558958.958958959,1,0,0,1,1,0,0,1
17531,584951.618284952,3,0,0,3,3,0,0,3
17621,587954.621287955,0,0,0,0,0,0,0,0
17651,588955.622288956,0,1,1,0,0,1,1,0
18432,615015.015015015,0,3,3,0,0,3,3,0
18521,617984.651317985,0,0,0,0,0,0,0,0
18550,618952.285618952,1,0,0,1,1,0,0,1
19331,645011.678345012,3,0,0,3,3,0,0,3
19421,648014.681348015,0,0,0,0,0,0,0,0
19451,649015.682349016,0,1,1,0,0,1,1,0
20231,675041.708375042,0,3,3,0,0,3,3,0
20321,678044.711378045,0,0,0,0,0,0,0,0
20350,679012.345679012,1,0,0,1,1,0,0,1
21190,707040.37370704,3,0,0,3,3,0,0,3
21280,710043.376710043,0,0,0,0,0,0,0,0
21310,711044.377711044,0,1,1,0,0,1,1,0
22212,741141.141141141,0,3,3,0,0,3,3,0
22302,744144.144144144,0,0,0,0,0,0,0,0
22393,747180.513847181,1,0,0,1,1,0,0,1
23379,780080.08008008,3,0,0,3,3,0,0,3
23469,783083.083083083,0,0,0,0,0,0,0,0
23499,784084.084084084,0,1,1,0,0,1,1,0
24580,820153.486820154,0,3,3,0,0,3,3,0
24670,823156.489823156,0,0,0,0,0,0,0,0
24700,824157.490824157,1,0,0,1,1,0,0,1
25716,858058.058058058,3,0,0,3,3,0,0,3
25806,861061.061061061,0,0,0,0,0,0,0,0
25836,862062.062062062,0,1,1,0,0,1,1,0
26918,898164.831498165,0,3,3,0,0,3,3,0
27008,901167.834501168,0,0,0,0,0,0,0,0
27037,902135.468802136,1,0,0,1,1,0,0,1
28054,936069.402736069,3,0,0,3,3,0,0,3
28143,939039.039039039,0,0,0,0,0,0,0,0
28173,940040.04004004,0,1,1,0,0,1,1,0
29255,976142.809476143,0,3,3,0,0,3,3,0
29345,979145.812479146,0,0,0,0,0,0,0,0
29376,980180.18018018,1,0,0,1,1,0,0,1
30151,1006039.37270604,3,0,0,3,3,0,0,3
30241,1009042.37570904,0,0,0,0,0,0,0,0
30272,1010076.74341008,0,1,1,0,0,1,1,0
31052,1036102.7694361,0,3,3,0,0,3,3,0
31143,1039139.13913914,0,0,0,0,0,0,0,0
31171,1040073.40674007,1,0,0,1,1,0,0,1
31951,1066099.4327661,3,0,0,3,3,0,0,3
32041,1069102.4357691,0,0,0,0,0,0,0,0
32072,1070136.80347014,0,1,1,0,0,1,1,0
32851,1096129.46279613,0,3,3,0,0,3,3,0
32941,1099132.46579913,0,0,0,0,0,0,0,0
32970,1100100.1001001,1,0,0,1,1,0,0,1
33749,1126092.75942609,3,0,0,3,3,0,0,3
33839,1129095.7624291,0,0,0,0,0,0,0,0
33870,1130130.13013013,0,1,1,0,0,1,1,0
34649,1156122.78945612,0,3,3,0,0,3,3,0
34738,1159092.42575909,0,0,0,0,0,0,0,0
34768,1160093.42676009,1,0,0,1,1,0,0,1
35549,1186152.81948615,3,0,0,3,3,0,0,3
35639,1189155.82248916,0,0,0,0,0,0,0,0
35668,1190123.45679012,0,1,1,0,0,1,1,0
36749,1226192.85952619,0,3,3,0,0,3,3,0
36838,1226193.85952619,0,0,0,0,0,0,0,0
36868,1226194.85952619,1,0,0,1,1,0,0,1
37649,1226195.85952619,3,0,0,3,3,0,0,3
