trackId,initialFrame,finalFrame,Frame_nums,width,length,class,CrossType,Signal_Violation_Behavior
115,2276,2442,167,0.617368693682009,1.6000072054583654,bicycle,StraightCross,No violation of traffic lights
116,2289,2383,95,0.6936474026248951,1.5340692580238555,motorcycle,StraightCross,No violation of traffic lights
118,2331,2457,127,0.7778510475457776,1.6126635969549457,motorcycle,StraightCross,No violation of traffic lights
119,2368,2481,114,1.837567566947712,4.8926260455811255,car,StraightCross,No violation of traffic lights
120,2395,2657,263,0.6807505668169871,1.673560557838691,bicycle,StraightCross,No violation of traffic lights
122,2683,2784,102,1.7993710329862356,4.531126208553575,car,StraightCross,No violation of traffic lights
127,2472,2565,94,0.7328928327673992,2.046591673155826,motorcycle,StraightCross,No violation of traffic lights
128,2497,2587,91,0.7590682905011797,2.0018133772103877,motorcycle,StraightCross,No violation of traffic lights
129,2510,2599,90,0.7267863311000714,1.8891437366683856,motorcycle,StraightCross,No violation of traffic lights
133,2589,2688,100,1.7538855563165126,4.642996304168591,car,StraightCross,No violation of traffic lights
135,2621,2772,152,0.9435587492984577,2.2625015909951918,motorcycle,StraightCross,red-light running
136,2627,2765,139,0.8114090894792167,1.7531151631143813,motorcycle,StraightCross,red-light running
139,2657,2772,116,0.6845672475763451,1.6426794216703349,motorcycle,StraightCross,No violation of traffic lights
146,2710,2796,87,0.8794055897075188,2.0230776478932793,motorcycle,StraightCross,No violation of traffic lights
148,2725,3016,292,0.6006454061904865,1.4885473880617324,bicycle,StraightCross,red-light running
149,2728,2812,85,1.587924269754026,3.923891063407254,car,StraightCross,No violation of traffic lights
152,2757,2833,77,0.7697596788412447,1.6201523678115017,motorcycle,StraightCross,No violation of traffic lights
153,2767,2854,88,1.8369592088653486,4.448107454269199,car,StraightCross,No violation of traffic lights
154,2814,2991,178,0.7907224044203662,2.0267925434218936,motorcycle,StraightCross,red-light running
158,2869,3057,189,0.7433754324365074,1.6121332086272895,motorcycle,StraightCross,red-light running
160,2931,3174,244,1.7802462187903143,4.786694301606255,car,StraightCross,No violation of traffic lights
161,2931,3209,279,1.8886671305229954,4.85579067863902,car,StraightCross,No violation of traffic lights
162,2961,3225,265,0.7140250521913502,1.7007385325321194,bicycle,StraightCross,red-light running
163,2970,3228,259,1.9662947142829408,5.110151591822136,car,StraightCross,No violation of traffic lights
167,3034,3220,187,0.7301683462751511,1.997010403229692,motorcycle,StraightCross,No violation of traffic lights
168,3024,3065,42,1.8516991792484558,4.83754555226781,car,StraightCross,yellow-light running
172,3082,3248,167,1.540408075913176,3.8691794115944362,car,StraightCross,No violation of traffic lights
173,3103,3254,152,0.7766138308157834,1.516305191509189,motorcycle,StraightCross,No violation of traffic lights
174,3123,3347,225,0.6641189519655792,1.659407461850885,bicycle,StraightCross,No violation of traffic lights
177,3154,3242,89,1.8789164017427102,4.812286784295873,car,StraightCross,No violation of traffic lights
178,3169,3323,155,0.9020666356029003,1.912299272609495,motorcycle,StraightCross,No violation of traffic lights
180,3265,3941,677,1.4477026956068353,2.5415338293114926,tricycle,StraightCross,No violation of traffic lights
184,3301,3971,671,0.777405678629313,1.5466773075858353,bicycle,StraightCross,red-light running
185,3312,3981,670,0.6694324878937672,1.6602716457581117,bicycle,StraightCross,No violation of traffic lights
188,3331,3443,113,0.747929683398679,2.03443490323299,motorcycle,StraightCross,yellow-light running
189,3329,3994,666,0.6458500759012166,1.5446671496597149,bicycle,StraightCross,No violation of traffic lights
192,3368,3919,552,0.6950983255028209,1.6125188744081096,bicycle,StraightCross,No violation of traffic lights
194,3437,3584,148,0.7885221277839036,2.012830474109853,motorcycle,StraightCross,red-light running
195,3444,3516,73,1.8065483246803633,4.6057757339449825,car,StraightCross,No violation of traffic lights
196,3481,3544,64,1.8210545029831917,4.757865967843394,car,StraightCross,No violation of traffic lights
200,3571,3770,200,0.7192874571545528,1.5073689881242611,motorcycle,StraightCross,red-light running
201,3603,3858,256,0.8322590510652493,1.6189246465948481,motorcycle,StraightCross,red-light running
204,3627,3787,161,0.6651606467022738,1.7264428250476422,bicycle,StraightCross,No violation of traffic lights
205,3633,3813,181,0.7849421108796836,2.101084943865871,motorcycle,StraightCross,red-light running
207,3668,3719,52,1.8049323265242938,4.739314828673879,car,StraightCross,No violation of traffic lights
209,3696,3870,175,1.6215938177762979,3.185517613748875,car,StraightCross,No violation of traffic lights
210,3718,3765,48,1.6898170007418238,4.45813635667057,car,StraightCross,No violation of traffic lights
211,3726,3822,97,0.8618234654771039,2.1536921032228324,motorcycle,StraightCross,No violation of traffic lights
212,3735,3899,165,1.8712489008698308,4.850615947752429,car,StraightCross,No violation of traffic lights
220,4115,4201,87,1.734434033312229,4.172906984263142,car,StraightCross,No violation of traffic lights
221,3864,4152,289,0.6645031643544143,1.6039474035032526,bicycle,StraightCross,No violation of traffic lights
227,3910,3994,85,1.075383010067247,2.1147305527834876,motorcycle,StraightCross,No violation of traffic lights
238,4140,4217,78,1.7960655750090206,4.541533466080181,car,StraightCross,No violation of traffic lights
239,4147,4269,123,0.7458255940774798,1.9709467536736387,motorcycle,StraightCross,red-light running
243,4201,4272,72,0.7143143909550169,1.8644035792145035,motorcycle,StraightCross,No violation of traffic lights
244,4231,4715,485,0.5842736514220443,1.5365505814163873,motorcycle,StraightCross,No violation of traffic lights
245,4221,4331,111,0.6657452906943286,1.6436010110801345,bicycle,StraightCross,No violation of traffic lights
249,4269,4436,168,0.6620817108971497,1.672761484417573,bicycle,StraightCross,No violation of traffic lights
253,4345,4482,138,0.6847409630716441,1.544130283609443,motorcycle,StraightCross,red-light running
255,4361,4620,260,0.6690906564632746,1.6103252625293016,bicycle,StraightCross,red-light running
256,4428,4630,203,1.8556338322856092,4.808276121503947,car,StraightCross,No violation of traffic lights
260,4506,4616,111,1.7523483408031286,3.9989192343723254,car,StraightCross,No violation of traffic lights
264,4557,4752,196,0.7207185526029696,1.7458660719608583,motorcycle,StraightCross,red-light running
265,4566,4733,168,0.7047594058371044,1.655019299748482,bicycle,StraightCross,No violation of traffic lights
266,4565,4732,168,0.814592281264319,1.795691507924602,motorcycle,StraightCross,No violation of traffic lights
267,4610,4708,99,0.7327893287567337,2.0242238927439353,motorcycle,StraightCross,No violation of traffic lights
269,4624,4790,167,0.7188280976835167,1.5215543561430875,motorcycle,StraightCross,No violation of traffic lights
270,4679,4860,182,1.9766370179713069,4.958268846545233,car,StraightCross,No violation of traffic lights
273,4721,4872,152,1.8032944775039736,4.844248869180647,car,StraightCross,No violation of traffic lights
274,4725,4791,67,1.5359841685900224,3.756765637691459,car,StraightCross,yellow-light running
275,4780,4886,107,0.6088641098477149,1.6511312339256408,bicycle,StraightCross,No violation of traffic lights
277,4824,4905,82,1.7190618808889222,4.508698587677432,car,StraightCross,No violation of traffic lights
278,4830,5099,270,1.2496632040892952,3.2223364745908967,tricycle,StraightCross,red-light running
283,4850,5051,202,0.6539918655619071,1.4513363730258848,bicycle,StraightCross,red-light running
285,4904,5099,196,0.6980578868488646,1.6710544568134178,bicycle,StraightCross,red-light running
286,4920,5320,401,0.8671913718119153,1.8984614644255176,motorcycle,StraightCross,No violation of traffic lights
287,4973,5045,73,0.7134151393601461,1.64004004947892,motorcycle,StraightCross,No violation of traffic lights
290,5047,5126,80,0.726967039739763,1.6502443935521134,motorcycle,StraightCross,No violation of traffic lights
291,5046,5390,345,0.6985822507777174,1.617539740028447,bicycle,StraightCross,No violation of traffic lights
292,5052,5217,166,0.5996724881705993,1.578755589991178,bicycle,StraightCross,No violation of traffic lights
294,5081,5224,144,1.184426109188424,2.2404671146657313,tricycle,StraightCross,No violation of traffic lights
295,5079,5155,77,0.802938678869024,2.0452112920491308,motorcycle,StraightCross,red-light running
297,5097,5157,61,1.7915367469210246,4.495099373369979,car,StraightCross,No violation of traffic lights
298,5107,5295,189,1.9455596977907745,5.219413968458341,car,StraightCross,No violation of traffic lights
299,5158,5336,179,1.8273957929958602,4.6552555129853035,car,StraightCross,No violation of traffic lights
300,5174,5408,235,0.8503516001239004,1.6317806636750376,motorcycle,StraightCross,No violation of traffic lights
301,5197,5320,124,0.9782932616044991,2.090716647360556,motorcycle,StraightCross,No violation of traffic lights
303,5259,5365,107,1.959169017357301,4.829158564337663,car,StraightCross,No violation of traffic lights
304,5297,5424,128,0.8235305363835215,1.7743493606136085,motorcycle,StraightCross,No violation of traffic lights
310,5349,5420,72,0.8554676775246673,2.1727652375556716,motorcycle,StraightCross,red-light running
312,5366,5458,93,0.671451812290102,1.531856179893992,motorcycle,StraightCross,red-light running
313,5380,6136,757,0.867463416348023,1.5528341866249433,motorcycle,StraightCross,No violation of traffic lights
314,5382,6131,750,0.6797445443239952,1.4304392760770477,motorcycle,StraightCross,No violation of traffic lights
315,5399,5486,88,2.1172144184266886,5.442899246467983,car,StraightCross,No violation of traffic lights
316,5419,5509,91,1.8162991239684942,4.7597102220629255,car,StraightCross,yellow-light running
318,5483,6291,809,0.7117342996002083,1.630214769163168,bicycle,StraightCross,No violation of traffic lights
321,5504,5565,62,1.928339892837939,4.9349662704758,car,StraightCross,No violation of traffic lights
323,5527,6000,474,2.0154373339687375,5.0194732835301314,car,StraightCross,No violation of traffic lights
324,5550,5664,115,0.6326752552502543,1.7184173718218732,bicycle,StraightCross,No violation of traffic lights
325,5553,5634,82,0.6769606017504805,1.5660736119137826,motorcycle,StraightCross,No violation of traffic lights
327,5608,5681,74,1.851964043407473,4.848044704901413,car,StraightCross,No violation of traffic lights
328,5612,5838,227,0.6743842426972678,1.4799235954390406,bicycle,StraightCross,red-light running
329,5606,5785,180,1.0393826673996274,1.7497648149013838,motorcycle,StraightCross,red-light running
330,5623,6027,405,1.7089090692888236,4.298978876901963,car,StraightCross,No violation of traffic lights
331,5630,5784,155,0.7014359611808417,1.6816588431661432,bicycle,StraightCross,No violation of traffic lights
332,5717,5805,89,0.76809029667263,2.033298875195388,motorcycle,StraightCross,red-light running
336,5766,5951,186,0.6463972560123596,1.4741109724153785,bicycle,StraightCross,red-light running
338,5787,6019,233,0.6034299786885479,1.5777746130463781,bicycle,StraightCross,No violation of traffic lights
341,5831,5940,110,0.6421692211461205,1.6742444119452076,bicycle,StraightCross,yellow-light running
342,5839,5954,116,0.6264923788556129,1.6307271698271293,bicycle,StraightCross,yellow-light running
344,5841,5913,73,0.8309289125455097,1.8691313879129174,motorcycle,StraightCross,yellow-light running
345,5845,5986,142,0.8066050022468034,1.5808667068173419,motorcycle,StraightCross,No violation of traffic lights
349,5926,6301,376,1.7609431941899134,4.392967737280704,car,StraightCross,No violation of traffic lights
353,6107,6185,79,1.8595920519452958,4.828111415198589,car,StraightCross,yellow-light running
355,6134,6360,227,0.6271196728783325,1.7409129135000672,bicycle,StraightCross,red-light running
356,6124,6660,537,0.673190455632439,1.6391232355988414,bicycle,StraightCross,red-light running
357,6132,6660,529,0.8466146565920462,1.7196506977712036,bicycle,StraightCross,red-light running
358,6134,6661,528,0.5228578906149245,1.3885094094136372,bicycle,StraightCross,red-light running
359,6162,6346,185,0.6329560267407093,1.6575387554408132,bicycle,StraightCross,No violation of traffic lights
360,6165,6348,184,0.6179751193444739,1.4585729327817942,bicycle,StraightCross,No violation of traffic lights
362,6182,6526,345,0.6870099187157763,1.8843314886655749,motorcycle,StraightCross,red-light running
364,6210,6292,83,1.8028834102371523,4.568196111481468,car,StraightCross,No violation of traffic lights
365,6218,6327,110,1.8433959831684232,4.281465473261577,car,StraightCross,No violation of traffic lights
366,6246,6317,72,1.8472690440540875,4.865807994984887,car,StraightCross,No violation of traffic lights
367,6248,6345,98,1.9464513449655438,5.114706884765777,car,StraightCross,No violation of traffic lights
368,6253,6501,249,0.8230052512521934,1.5954653444988383,motorcycle,StraightCross,red-light running
371,6338,6692,355,1.7732041280840067,4.717525580089155,car,StraightCross,No violation of traffic lights
372,6345,6706,362,1.8563687948088954,4.839991789299265,car,StraightCross,No violation of traffic lights
373,6341,6403,63,1.8641321801698036,4.484072035091898,car,StraightCross,No violation of traffic lights
375,6404,6554,151,1.4611220869792618,2.7494686618058775,tricycle,StraightCross,red-light running
376,6468,6564,97,0.7584649438659553,1.6934114545858394,motorcycle,StraightCross,No violation of traffic lights
377,6484,6708,225,0.8768312169884045,2.071027813190848,motorcycle,StraightCross,No violation of traffic lights
378,6483,6536,54,1.704207919341614,3.954901462261241,car,StraightCross,No violation of traffic lights
380,6527,6575,49,0.942177687094114,2.4189238819952465,motorcycle,StraightCross,yellow-light running
382,6585,6707,123,1.8448747878736202,4.746479035101389,car,StraightCross,No violation of traffic lights
383,6575,6626,52,0.8326284843309024,1.8457058083655649,motorcycle,StraightCross,red-light running
384,6610,6725,116,1.8740532199303175,4.869008850762319,car,StraightCross,No violation of traffic lights
386,6629,6817,189,0.705921514175936,1.6835640448322144,bicycle,StraightCross,No violation of traffic lights
390,6665,6777,113,0.7663186832281974,1.6918353340048446,motorcycle,StraightCross,red-light running
392,6696,6842,147,0.8146538462533559,2.0605535656545118,motorcycle,StraightCross,No violation of traffic lights
393,6708,6781,74,1.7427913839331257,4.622212385986231,car,StraightCross,No violation of traffic lights
399,6788,6878,91,0.7532669597185812,1.9989751413934207,motorcycle,StraightCross,No violation of traffic lights
400,6813,6963,151,0.5939026194700541,1.6183900785546044,bicycle,StraightCross,red-light running
413,7053,7185,133,0.7397144647085306,1.9785435251483836,motorcycle,StraightCross,No violation of traffic lights
416,7101,7386,286,1.843127813949853,4.757284721321294,car,StraightCross,No violation of traffic lights
417,7187,7315,129,0.7089511268531749,1.8017531054424065,motorcycle,StraightCross,red-light running
421,7342,7501,160,0.6935784992151606,1.5986238297227324,motorcycle,StraightCross,No violation of traffic lights
432,7578,7760,183,0.7989509416967409,1.9272899452227388,motorcycle,StraightCross,red-light running
435,7625,8100,476,2.0070911789645685,5.100744685298127,car,StraightCross,No violation of traffic lights
436,7670,7806,137,0.7560419032562573,2.0541689629371773,motorcycle,StraightCross,red-light running
439,7824,8081,258,1.824206444524509,4.757116817444297,car,StraightCross,No violation of traffic lights
440,7827,7977,151,0.6318445381784473,1.6538944451421673,bicycle,StraightCross,No violation of traffic lights
442,7863,8092,230,1.6990671125463708,3.911590543931193,car,StraightCross,No violation of traffic lights
444,7915,8405,491,0.6807252169626143,1.6368457543965564,bicycle,StraightCross,No violation of traffic lights
446,7932,8410,479,0.6853335116895843,1.6652921249305885,bicycle,StraightCross,No violation of traffic lights
450,7954,8133,180,0.681635450405404,1.5128794567393675,motorcycle,StraightCross,No violation of traffic lights
451,7965,8378,414,0.7793789263284798,2.0814741284472715,motorcycle,StraightCross,red-light running
452,7978,8180,203,0.7191056048864196,1.6820070454477594,bicycle,StraightCross,No violation of traffic lights
453,8002,8152,151,1.1289784032289938,2.393387065990788,tricycle,StraightCross,No violation of traffic lights
454,8002,8188,187,0.7403036238617559,1.6540060165838404,motorcycle,StraightCross,No violation of traffic lights
457,8057,8194,138,0.7295798976070881,1.705407110550163,motorcycle,StraightCross,No violation of traffic lights
459,8110,8408,299,1.670054584412833,4.169363146547813,car,StraightCross,No violation of traffic lights
460,8109,8190,82,1.837380066977943,4.598890570881975,car,StraightCross,No violation of traffic lights
465,8165,8349,185,0.9139699593708749,2.0882107937343526,motorcycle,StraightCross,red-light running
468,8229,8374,146,0.7905966918853028,1.5996386730924148,motorcycle,StraightCross,No violation of traffic lights
473,8305,8444,140,1.7731217505788746,4.568080138998849,car,StraightCross,No violation of traffic lights
475,8315,8479,165,0.863367815212502,2.1020016773434196,motorcycle,StraightCross,red-light running
480,8421,8542,122,0.6339159737270582,1.7264907174029893,bicycle,StraightCross,No violation of traffic lights
481,8435,8747,313,1.8142865626687323,4.7180425412895195,car,StraightCross,No violation of traffic lights
482,8431,8647,217,0.745590160341145,1.581565235888427,bicycle,StraightCross,red-light running
483,8507,8868,362,0.8235150069224116,1.5981175130790943,tricycle,StraightCross,No violation of traffic lights
484,8517,8697,181,0.7718389080437261,1.9285485461742453,motorcycle,StraightCross,red-light running
485,8528,8735,208,1.9464848890273796,5.02450716881449,car,StraightCross,No violation of traffic lights
487,8527,8590,64,0.8784854910947936,1.724677510147663,motorcycle,StraightCross,No violation of traffic lights
490,8587,8754,168,1.7528085542606389,4.568116915629447,car,StraightCross,No violation of traffic lights
492,8621,8862,242,0.6842613688686928,1.680630939701063,bicycle,StraightCross,No violation of traffic lights
499,8713,8801,89,0.7390777125722834,2.017156826834229,motorcycle,StraightCross,No violation of traffic lights
502,8786,9175,390,0.6559930758318512,1.624380888463655,bicycle,StraightCross,red-light running
504,8830,8943,114,0.7904577117511549,1.9705117215488068,motorcycle,StraightCross,No violation of traffic lights
505,8849,8958,110,0.699732082192311,1.6475804015024234,motorcycle,StraightCross,No violation of traffic lights
506,8902,8986,85,2.40029478221516,11.558277279357885,bus,StraightCross,No violation of traffic lights
509,8937,9034,98,0.8066491606935025,1.861688043615069,motorcycle,StraightCross,No violation of traffic lights
516,9020,9116,97,1.6386788311684954,3.271311623761827,car,StraightCross,No violation of traffic lights
520,9133,9352,220,0.6532034643264731,1.7428117036739774,bicycle,StraightCross,red-light running
526,9369,9440,72,0.7434358842688246,1.7909802027080974,motorcycle,StraightCross,red-light running
528,9440,9557,118,0.7895312811169573,1.7920954914485405,motorcycle,StraightCross,No violation of traffic lights
533,9553,9625,73,1.9194001790015742,4.982069081731295,car,StraightCross,No violation of traffic lights
534,9717,9813,97,1.656667218810081,4.284961261627933,car,StraightCross,No violation of traffic lights
536,9579,9652,74,1.8140854293256703,4.751990405534203,car,StraightCross,No violation of traffic lights
538,9592,9789,198,0.6439992887807814,1.6519688879405268,bicycle,StraightCross,yellow-light running
540,9621,9849,229,0.6583382138413617,1.6999787897172163,bicycle,StraightCross,No violation of traffic lights
546,9666,9840,175,0.774119679759996,1.5905896560271677,motorcycle,StraightCross,red-light running
547,9693,9929,237,0.8584405591081927,1.6159802817143705,motorcycle,StraightCross,red-light running
548,9709,9810,102,0.7981832024951305,1.5683266402449436,motorcycle,StraightCross,No violation of traffic lights
552,9756,10045,290,0.6781828297663669,1.667514898690411,bicycle,StraightCross,red-light running
556,9829,9901,73,1.9594689603405806,4.750641709153621,car,StraightCross,No violation of traffic lights
557,9833,9965,133,0.6707218963388836,1.6370662299202847,bicycle,StraightCross,No violation of traffic lights
558,9844,9993,150,0.6477629061564989,1.6206270010590287,bicycle,StraightCross,No violation of traffic lights
560,9851,10145,295,0.8314656065780288,1.7817226269198,motorcycle,StraightCross,red-light running
563,9882,9938,57,1.6866788646811672,3.9219128084284796,car,StraightCross,No violation of traffic lights
566,9932,10033,102,1.7819135435442188,4.395034753980979,car,StraightCross,No violation of traffic lights
568,9990,10158,169,0.7244557171536545,1.8407640435534975,motorcycle,StraightCross,No violation of traffic lights
571,10067,10479,413,0.6743620929534688,1.4384684524575129,bicycle,StraightCross,No violation of traffic lights
572,10083,10201,119,0.8241045150794549,1.6451556682750952,motorcycle,StraightCross,red-light running
575,10116,10331,216,0.6743856375761784,1.6309333650583975,bicycle,StraightCross,No violation of traffic lights
577,10138,10243,106,0.685500484106813,1.6408740988919492,motorcycle,StraightCross,No violation of traffic lights
578,10162,10226,65,2.012767659409742,5.335381920933639,car,StraightCross,No violation of traffic lights
580,10232,10293,62,1.980699867302535,4.88266869111025,car,StraightCross,No violation of traffic lights
582,10249,10384,136,0.736287266108352,1.5903260070145429,motorcycle,StraightCross,No violation of traffic lights
583,10250,10344,95,1.805392155123266,4.499274759596559,car,StraightCross,No violation of traffic lights
586,10316,10381,66,1.7073053423180704,4.602489817531935,car,StraightCross,yellow-light running
589,10333,10876,544,1.6930972502612645,4.032884998461074,car,StraightCross,No violation of traffic lights
590,10353,10610,258,0.6722402726797834,1.7245964314890072,bicycle,StraightCross,red-light running
592,10384,10652,269,0.6865067138079054,1.6591616107291525,motorcycle,StraightCross,red-light running
594,10384,10901,518,1.9514602086863024,5.1213355095363635,car,StraightCross,No violation of traffic lights
595,10382,10504,123,0.7497756257657658,1.5433057802197898,motorcycle,StraightCross,No violation of traffic lights
598,10411,10516,106,0.8182785501649351,1.676585871917662,motorcycle,StraightCross,No violation of traffic lights
600,10452,10617,166,0.9865755557892173,1.8958274490778415,motorcycle,StraightCross,red-light running
602,10502,10863,362,1.8556687511175116,4.291960500141475,car,StraightCross,No violation of traffic lights
605,10585,10866,282,0.8804829599032323,1.9086471840671526,motorcycle,StraightCross,No violation of traffic lights
608,10637,10911,275,2.0107327678260942,5.0343399610466975,car,StraightCross,No violation of traffic lights
609,10642,10883,242,1.626327705683585,4.714743765764454,truck,StraightCross,No violation of traffic lights
612,10651,10891,241,0.6595167892505435,1.6396550689891685,bicycle,StraightCross,red-light running
614,10663,10774,112,0.8027586718521872,1.8217666316699728,motorcycle,StraightCross,red-light running
615,10796,10931,136,1.7273658161875078,4.399073665880798,car,StraightCross,No violation of traffic lights
616,10755,10815,61,0.748771375724432,1.791550578614653,motorcycle,StraightCross,red-light running
617,10829,11099,271,0.6876932028413021,1.661791745376704,bicycle,StraightCross,No violation of traffic lights
618,10829,10917,89,0.7642972132984139,2.073390343943153,motorcycle,StraightCross,No violation of traffic lights
621,10876,10966,91,1.98154078249369,4.940748278730862,car,StraightCross,No violation of traffic lights
622,10892,10995,104,1.842332466213357,4.872800492226821,car,StraightCross,No violation of traffic lights
624,10906,11084,179,0.6753427053325015,1.4576083087377711,bicycle,StraightCross,No violation of traffic lights
625,10930,11184,255,0.67603623650372,1.638379366615985,bicycle,StraightCross,No violation of traffic lights
626,10955,11066,112,0.7019863261522922,1.7482242216403658,motorcycle,StraightCross,No violation of traffic lights
629,10991,11060,70,1.7467029620732635,4.557408153160337,car,StraightCross,No violation of traffic lights
631,11136,11210,75,1.7030528974544956,3.885689212670938,car,StraightCross,No violation of traffic lights
635,11178,11239,62,1.9041779410883874,4.927909635745055,car,StraightCross,No violation of traffic lights
638,11252,11373,122,0.721322099621255,1.7668664399407208,bicycle,StraightCross,No violation of traffic lights
644,11365,11596,232,1.7548392158485695,4.615371866329949,car,StraightCross,No violation of traffic lights
645,11371,11549,179,0.6697161913833788,1.5388171168061537,motorcycle,StraightCross,red-light running
647,11400,11560,161,0.8127770855904095,2.1116498338596768,motorcycle,StraightCross,No violation of traffic lights
